winner,loser,degree,expert
7136,6025,0,DW
4026,6029,1,DW
7116,7163,1,DW
6053,6096,1,DW
7116,6053,2,DW
6094,6092,0,DW
6086,6068,1,DW
6053,7136,1,DW
4035,4026,2,DW
6086,6029,1,DW
8083,6025,1,DW
7138,6068,1,DW
5064,4026,1,DW
4035,7153,1,DW
4008,6068,1,DW
4035,7114,1,DW
6068,6092,0,DW
6092,7153,0,DW
6046,4026,1,DW
4008,7114,1,DW
5087,7109,1,DW
7116,7128,1,DW
7116,6096,1,DW
5087,7116,1,DW
6094,6029,1,DW
6095,5118,1,DW
7128,7136,1,DW
4026,6094,1,DW
7128,7138,1,DW
5064,5118,1,DW
4035,6092,2,DW
5087,7136,2,DW
6025,5118,0,DW
7138,7153,1,DW
6094,6068,1,DW
7138,6025,1,DW
6094,7045,1,DW
4035,6088,2,DW
8083,6094,1,DW
6053,7109,1,DW
7064,7045,1,DW
7045,7138,0,DW
5087,6092,2,DW
6053,7060,1,DW
8083,7136,1,DW
4026,7060,1,DW
6086,7045,1,DW
5087,7045,2,DW
7109,7138,1,DW
5087,7114,1,DW
6068,7114,0,DW
6094,6095,1,DW
6068,7153,0,DW
6095,7128,1,DW
5087,7153,2,DW
6029,7060,0,DW
7045,8083,1,DW
6086,6092,1,DW
4026,7114,1,DW
6094,6096,1,DW
7136,4008,1,DW
6062,6094,0,DW
6094,5118,1,DW
6025,6068,1,DW
7136,7045,1,DW
5087,7163,2,DW
7064,6086,1,DW
4035,5118,1,DW
7060,7153,0,DW
4035,7109,1,DW
5087,6096,2,DW
4035,6086,1,DW
7136,4026,1,DW
7116,6029,1,DW
7114,7153,0,DW
6088,6029,1,DW
7064,7060,1,DW
6062,5118,1,DW
6062,6092,0,DW
4035,4008,2,DW
6086,8083,1,DW
6062,8083,1,DW
7128,7045,1,DW
6062,7060,1,DW
7116,7153,1,DW
5064,8083,0,DW
4008,7109,1,DW
7045,7153,0,DW
5118,4026,1,DW
7064,6068,1,DW
5087,8083,2,DW
6053,7163,0,DW
8083,6046,1,DW
7064,5118,1,DW
4008,7138,1,DW
7153,6062,1,DW
6088,7109,1,DW
6062,5064,1,DW
6086,6096,1,DW
6025,6086,1,DW
7163,6029,1,DW
7136,6046,1,DW
7128,4026,1,DW
6095,7045,1,DW
5064,6029,1,DW
7116,4026,1,DW
7163,6094,1,DW
6095,7060,1,DW
6096,7109,0,DW
7060,6094,1,DW
7114,7109,0,DW
6095,6029,1,DW
6053,7045,1,DW
4035,7138,2,DW
7138,7060,0,DW
6095,6068,1,DW
6088,6094,1,DW
4026,6096,1,DW
6092,7060,0,DW
7136,6029,1,DW
5118,7153,0,DW
5064,6068,1,DW
6095,6092,1,DW
7136,7163,1,DW
7163,5118,1,DW
7114,7060,0,DW
6086,6046,1,DW
6025,5064,1,DW
7109,6092,1,DW
6025,7153,1,DW
6088,7064,2,DW
5087,7128,1,DW
6025,6062,1,DW
6029,7114,1,DW
6046,7064,0,DW
7136,7064,1,DW
4026,8083,0,DW
5087,7138,1,DW
7045,7060,0,DW
8083,5118,0,DW
6068,7060,1,DW
4008,6029,1,DW
6088,6062,1,DW
6088,7136,1,DW
4026,6092,1,DW
6096,5118,0,DW
8083,7064,1,DW
7116,7064,1,DW
7109,6095,1,DW
6046,7114,0,DW
6094,7116,1,DW
6086,7138,1,DW
6062,7163,0,DW
5064,7060,0,DW
7060,6025,1,DW
5087,6095,2,DW
7153,6053,1,DW
6046,6092,0,DW
6053,6046,1,DW
7128,8083,0,DW
7163,6046,1,DW
4035,6062,2,DW
7163,7114,1,DW
7116,6025,1,DW
5064,7153,0,DW
5087,6086,1,DW
4035,5064,2,DW
7163,7153,0,DW
7163,7060,0,DW
8083,4035,1,DW
6094,7138,1,DW
4026,6062,1,DW
4008,8083,2,DW
7116,6068,2,DW
6053,6095,1,DW
6096,8083,1,DW
7045,6092,0,DW
7064,6029,1,DW
7114,6086,1,DW
5087,7060,1,DW
4008,6094,1,DW
6088,7128,2,DW
6095,7163,1,DW
7116,7109,1,DW
6096,7114,1,DW
7064,6053,1,DW
7116,6092,1,DW
7128,6086,1,DW
7128,7064,1,DW
6095,5064,1,DW
7114,7128,1,DW
6095,7064,1,DW
6094,7136,1,DW
7138,6092,1,DW
4026,7109,0,DW
7153,7064,1,DW
5064,6092,0,DW
6062,6046,1,DW
6053,7114,1,DW
7138,6046,1,DW
7138,7163,1,DW
7116,4008,2,DW
5064,6088,1,DW
6095,6062,0,DW
6086,7153,1,DW
7109,7163,1,DW
6062,7136,0,DW
7064,5064,0,DW
5064,7128,0,DW
6062,7128,0,DW
6025,6096,1,DW
6068,4026,0,DW
7116,7045,2,DW
7109,6046,1,DW
6086,5118,1,DW
6068,6096,1,DW
4008,7045,1,DW
8083,7114,1,DW
4008,6096,1,DW
4026,7163,1,DW
6046,6095,0,DW
6086,7163,1,DW
6086,6094,1,DW
6029,6053,0,DW
4035,6068,2,DW
4008,7064,1,DW
4008,6025,1,DW
6096,7128,0,DW
5064,7138,1,DW
5118,6092,1,DW
4035,7045,1,DW
6088,6068,1,DW
7163,6092,0,DW
5064,6094,0,DW
4035,6025,1,DW
6088,6086,2,DW
7116,7114,1,DW
6046,7060,1,DW
7136,7153,0,DW
5087,5118,2,DW
5087,6046,2,DW
5118,6029,1,DW
5087,7064,2,DW
7064,6096,1,DW
6095,7114,1,DW
7114,5118,1,DW
6095,7153,1,DW
7064,7114,0,DW
4008,6086,1,DW
7136,7138,1,DW
6086,7136,1,DW
6053,6094,1,DW
7153,6096,1,DW
7128,7060,1,DW
7116,6095,1,DW
5064,7136,0,DW
4008,6046,2,DW
4008,7153,1,DW
4035,7064,2,DW
6096,7060,1,DW
7128,7163,1,DW
7128,5118,0,DW
6053,6092,0,DW
6025,6094,1,DW
7136,6092,0,DW
7116,7138,1,DW
7153,8083,1,DW
6068,7045,1,DW
6096,6029,1,DW
7109,6029,1,DW
7116,5118,2,DW
4008,6062,1,DW
7116,6088,2,DW
6088,7153,1,DW
6096,7045,1,DW
4026,6025,1,DW
7128,6092,0,DW
7109,7060,1,DW
4035,6095,1,DW
6088,7060,1,DW
6025,7109,1,DW
7109,6094,1,DW
6062,6068,1,DW
6095,7136,0,DW
5087,5064,1,DW
4035,6046,2,DW
7109,7153,1,DW
6068,5118,1,DW
5087,6068,1,DW
7138,6029,1,WS
5087,4008,2,WS
6092,7114,0,WS
6053,6088,0,WS
4035,7060,2,WS
7045,4026,0,WS
6062,7109,1,WS
6086,5064,1,WS
6088,6025,1,WS
6096,7136,1,WS
8083,7060,1,WS
7136,7060,0,WS
6029,6062,0,WS
6095,6025,1,WS
7114,6094,1,WS
6068,7163,0,WS
8083,7109,1,WS
8083,6029,1,WS
6046,7153,0,WS
6088,7138,1,WS
6046,5064,0,WS
7045,7163,0,WS
6062,7045,1,WS
7138,7064,0,WS
5064,7163,0,WS
6088,6046,2,WS
6086,6053,1,WS
7138,6053,0,WS
4008,7060,0,WS
7109,5118,0,WS
6029,7128,0,WS
7045,5118,0,WS
5087,4035,1,WS
4035,7128,2,WS
6062,6053,0,WS
8083,7163,0,WS
4026,4008,0,WS
7128,6094,0,WS
6062,7114,1,WS
4035,7116,2,WS
6086,7116,1,WS
7045,6025,0,WS
7138,4026,0,WS
4026,6053,0,WS
6068,6053,0,WS
6068,7109,0,WS
7138,7114,0,WS
7045,6046,0,WS
6025,7128,1,WS
6053,5118,1,WS
6046,7128,0,WS
6062,7116,1,WS
4035,6096,2,WS
5087,6062,2,WS
6046,6025,0,WS
6088,7114,2,WS
7116,7136,0,WS
6088,7045,2,WS
6068,8083,0,WS
6088,6095,1,WS
6094,7153,0,WS
4026,6086,1,WS
6025,7114,0,WS
7136,5118,0,WS
6046,6029,0,WS
6095,7138,1,WS
7109,5064,1,WS
6096,7138,1,WS
6068,6029,0,WS
8083,6092,0,WS
7064,7109,0,WS
6053,4008,0,WS
7128,7153,0,WS
6046,6096,0,WS
6088,4008,1,WS
8083,7138,1,WS
6088,7163,2,WS
5064,6053,0,WS
6029,6025,0,WS
6096,5064,0,WS
6096,7163,0,WS
7045,5064,0,WS
4008,5064,1,WS
7045,7109,0,WS
4035,7163,1,WS
5087,6029,2,WS
7136,7109,0,WS
6046,5118,0,WS
6086,6095,1,WS
7064,7163,0,WS
6046,7116,0,WS
4008,7163,0,WS
4035,6094,2,WS
5118,7060,0,WS
6095,6096,0,WS
6046,6094,0,WS
7045,7114,0,WS
7064,6094,0,WS
5087,6053,2,WS
5087,6094,2,WS
7064,6092,0,WS
7138,6062,0,WS
7136,7114,0,WS
5064,7114,0,WS
5087,6088,0,WS
6025,6053,0,WS
6068,7128,0,WS
5087,4026,1,WS
5064,7116,0,WS
6062,7064,1,WS
6088,6096,1,WS
6068,6046,1,WS
4008,6092,0,WS
4026,7153,0,WS
7064,6025,0,WS
7109,7128,1,WS
7116,8083,0,WS
4035,7136,2,WS
4008,5118,1,WS
4035,6029,2,WS
6025,7163,0,WS
6088,6092,2,WS
6029,6092,0,WS
6053,7128,1,WS
6086,7109,1,WS
6096,6092,0,WS
5087,6025,1,WS
7138,5118,0,WS
6088,8083,1,WS
6088,5118,2,WS
6053,8083,0,WS
7064,4026,0,WS
6025,6092,0,WS
7128,4008,0,WS
6086,7060,0,WS
7045,6029,0,WS
7116,7060,0,WS
6062,6086,1,WS
7136,6025,0,WS
6029,4026,0,WS
7116,7163,0,WS
6096,6053,1,WS
7116,6053,0,WS
6094,6092,0,WS
6086,6068,1,WS
7136,6053,0,WS
4035,4026,1,WS
6086,6029,1,WS
8083,6025,1,WS
7138,6068,0,WS
5064,4026,0,WS
4035,7153,1,WS
4008,6068,1,WS
4035,7114,1,WS
6068,6092,0,WS
6092,7153,0,WS
4026,6046,1,WS
4008,7114,0,WS
5087,7109,1,WS
7116,7128,0,WS
6096,7116,0,WS
5087,7116,1,WS
6029,6094,0,WS
6095,5118,1,WS
7136,7128,0,WS
4026,6094,0,WS
7138,7128,0,WS
5064,5118,0,WS
4035,6092,1,WS
5087,7136,2,WS
6025,5118,0,WS
7138,7153,0,WS
6068,6094,0,WS
7138,6025,0,WS
7045,6094,0,WS
6088,4035,1,WS
6094,8083,0,WS
6053,7109,0,WS
7045,7064,0,WS
7045,7138,0,WS
5087,6092,2,WS
6053,7060,1,WS
7136,8083,0,WS
4026,7060,0,WS
6086,7045,1,WS
5087,7045,2,WS
7138,7109,0,WS
5087,7114,2,WS
6068,7114,0,WS
6095,6094,0,WS
6068,7153,0,WS
6095,7128,0,WS
5087,7153,2,WS
6029,7060,0,WS
8083,7045,1,WS
6086,6092,0,WS
7114,4026,1,WS
6096,6094,0,WS
4008,7136,1,WS
6062,6094,0,WS
6094,5118,0,WS
6068,6025,0,WS
7045,7136,0,WS
5087,7163,2,WS
7064,6086,0,WS
4035,5118,0,WS
7060,7153,0,WS
4035,7109,1,WS
5087,6096,2,WS
4035,6086,1,WS
7136,4026,0,WS
7116,6029,1,WS
7114,7153,0,WS
7060,7064,1,WS
6062,5118,0,WS
6062,6092,0,WS
4035,4008,1,WS
6086,8083,1,WS
6062,8083,0,WS
7045,7128,0,WS
6062,7060,0,WS
7116,7153,0,WS
5064,8083,0,WS
4008,7109,0,WS
7045,7153,0,WS
4026,5118,0,WS
6068,7064,0,WS
5087,8083,1,WS
6053,7163,0,WS
6046,8083,0,WS
7064,5118,0,WS
7138,4008,0,WS
6062,7153,0,WS
6088,7109,1,WS
6062,5064,1,WS
6086,6096,0,WS
6029,7163,0,WS
6046,7136,0,WS
7128,4026,0,WS
6095,7045,1,WS
6029,5064,0,WS
7116,4026,0,WS
6094,7163,0,WS
6095,7060,1,WS
6096,7109,0,WS
7114,7109,0,WS
6095,6029,1,WS
7045,6053,0,WS
4035,7138,1,WS
7138,7060,0,WS
6068,6095,0,WS
6088,6094,1,WS
6096,4026,0,WS
6092,7060,0,WS
6029,7136,0,WS
5118,7153,0,WS
6068,5064,0,WS
6095,6092,0,WS
7136,7163,0,WS
7114,7060,0,WS
6086,6046,1,WS
5064,6025,0,WS
7109,6092,0,WS
6025,7153,0,WS
6088,7064,1,WS
5087,7128,1,WS
6062,6025,0,WS
6029,7114,0,WS
6046,7064,0,WS
7064,7136,0,WS
4026,8083,0,WS
5087,7138,1,WS
7045,7060,0,WS
8083,5118,0,WS
6068,7060,0,WS
6029,4008,0,WS
6088,6062,1,WS
6088,7136,1,WS
4026,6092,0,WS
6096,5118,1,WS
7064,8083,0,WS
6095,7109,0,WS
6046,7114,0,WS
7116,6094,0,WS
7138,6086,0,WS
6062,7163,0,WS
5064,7060,0,WS
6025,7060,0,WS
5087,6095,1,WS
6053,7153,0,WS
6046,6092,0,WS
7128,8083,0,WS
6046,7163,0,WS
4035,6062,1,WS
7114,7163,0,WS
7116,6025,0,WS
5064,7153,0,WS
5087,6086,1,WS
4035,5064,1,WS
7163,7153,0,WS
7163,7060,0,WS
4035,8083,1,WS
7138,6094,0,WS
6062,4026,0,WS
8083,4008,0,WS
6068,7116,0,WS
6095,6053,0,WS
6096,8083,0,WS
7045,6092,0,WS
6029,7064,0,WS
6086,7114,0,WS
5087,7060,2,WS
6094,4008,0,WS
6088,7128,1,WS
6095,7163,0,WS
7116,7109,0,WS
6096,7114,0,WS
7064,6053,0,WS
7116,6092,0,WS
6086,7128,1,WS
7064,7128,0,WS
6095,5064,0,WS
7128,7114,0,WS
7064,6095,0,WS
7136,6094,0,WS
7138,6092,0,WS
4026,7109,0,WS
7064,7153,0,WS
5064,6092,0,WS
6046,6062,0,WS
6053,7114,0,WS
6046,7138,0,WS
7138,7163,0,WS
7116,4008,0,WS
6088,5064,1,WS
6095,6062,0,WS
6086,7153,1,WS
7109,7163,0,WS
6062,7136,1,WS
7064,5064,0,WS
5064,7128,0,WS
6062,7128,1,WS
6096,6025,0,WS
7045,7116,0,WS
6046,7109,0,WS
6086,5118,1,WS
6068,6096,0,WS
7045,4008,0,WS
8083,7114,0,WS
6096,4008,0,WS
4026,7163,0,WS
6046,6095,0,WS
6086,6094,1,WS
6029,6053,0,WS
4035,6068,1,WS
7064,4008,0,WS
6096,7128,0,WS
7138,5064,0,WS
5118,6092,0,WS
4035,7045,1,WS
6088,6068,1,WS
7163,6092,0,WS
5064,6094,0,WS
4035,6025,1,WS
6086,6088,1,WS
7116,7114,0,WS
6046,7060,0,WS
7136,7153,0,WS
5087,5118,2,WS
5087,6046,2,WS
6029,5118,0,WS
5087,7064,1,WS
7064,6096,0,WS
6095,7114,0,WS
7114,5118,0,WS
6095,7153,1,WS
7064,7114,0,WS
6086,4008,0,WS
7138,7136,0,WS
6094,6053,0,WS
6096,7153,0,WS
7128,7060,0,WS
6095,7116,0,WS
5064,7136,0,WS
6046,4008,0,WS
4008,7153,0,WS
4035,7064,1,WS
6096,7060,0,WS
7128,7163,0,WS
6053,6092,0,WS
6094,6025,0,WS
7136,6092,0,WS
7138,7116,0,WS
8083,7153,0,WS
7045,6068,0,WS
6029,6096,0,WS
6029,7109,0,WS
7116,5118,0,WS
6062,4008,0,WS
6088,7116,1,WS
6088,7153,1,WS
7045,6096,0,WS
4026,6025,0,WS
7128,6092,0,WS
7109,7060,0,WS
4035,6095,1,WS
6088,7060,1,WS
6025,7109,0,WS
6068,6062,0,WS
6095,7136,0,WS
5087,5064,2,WS
4035,6046,1,WS
7109,7153,0,WS
7064,7116,0,WS
6086,6025,0,WS
6095,4026,0,WS
5118,7163,0,WS
6095,8083,0,WS
4035,6053,1,WS
6086,7136,0,WS
6029,7153,0,WS
6025,4008,0,WS
6088,6029,1,WS
6094,7109,0,WS
6088,4026,1,WS
6094,7060,0,WS
6068,4026,0,WS
6068,7136,0,WS
6046,6053,0,WS
6062,6096,0,WS
7128,5118,0,WS
6095,4008,0,WS
6086,7163,0,WS
6068,5118,0,WS
5087,6068,2,WS
